month,ticker
2020-05,BSX
2020-05,BWA
2020-05,BXP
2020-05,CAG
2020-05,CAH
2020-05,CAT
2020-05,CBOE
2020-05,CBRE
2020-05,CCL
2020-05,CDNS
2020-05,CDW
2020-05,CE
2020-05,CERN
2020-05,CF
2020-05,CHD
2020-05,CHRW
2020-05,CHTR
2020-05,CL
2020-05,CMCSA
2020-05,CME
2020-05,CMG
2020-05,CMI
2020-05,CNC
2020-05,COO
2020-05,COP
2020-05,COST
2020-05,COTY
2020-05,CPRT
2020-05,CRM
2020-05,CSCO
2020-05,CSX
2020-05,CTAS
2020-05,CTSH
2020-05,CTVA
2020-05,CTXS
2020-05,CVS
2020-05,CVX
2020-05,CXO
2020-05,D
2020-05,DAL
2020-05,DD
2020-05,DE
2020-05,DG
2020-05,DGX
2020-05,DHI
2020-05,DHR
2020-05,DIS
2020-05,DISH
2020-05,DLR
2020-05,DLTR
2020-05,DOV
2020-05,DOW
2020-05,DPZ
2020-05,DRE
2020-05,DTE
2020-05,DUK
2020-05,DVA
2020-05,DVN
2020-05,DXC
2020-05,DXCM
2020-05,EBAY
2020-05,ECL
2020-05,ED
2020-05,EFX
2020-05,EIX
2020-05,EL
2020-05,EMN
2020-05,EMR
2020-05,EOG
2020-05,EQIX
2020-05,EQR
2020-05,ES
2020-05,ESS
2020-05,ETN
2020-05,EW
2020-05,EXPD
2020-05,EXPE
2020-05,EXR
2020-05,F
2020-05,FANG
2020-05,FAST
2020-05,FCX
2020-05,FE
2020-05,FFIV
2020-05,FLIR
2020-05,FLS
2020-05,FLT
2020-05,FMC
2020-05,FOX
2020-05,FRT
2020-05,FTI
2020-05,FTNT
2020-05,FTV
2020-05,GD
2020-05,GE
2020-05,GILD
2020-05,GLW
2020-05,GM
2020-05,GOOG
2020-05,GPC
2020-05,GPS
2020-05,GRMN
2020-05,GWW
2020-05,HAL
2020-05,HAS
2020-05,HBI
2020-05,HCA
2020-05,HD
2020-05,HES
2020-05,HFC
2020-05,HLT
2020-05,HOG
2020-05,HOLX
2020-05,HP
2020-05,HPE
2020-05,HPQ
2020-05,HRB
2020-05,HRL
2020-05,HSIC
2020-05,HST
2020-05,HWM
2020-05,ICE
2020-05,IDXX
2020-05,IEX
2020-05,IFF
2020-05,INCY
2020-05,INFO
2020-05,INTC
2020-05,IP
2020-05,IPG
2020-05,IPGP
2020-05,IQV
2020-05,IR
2020-05,IRM
2020-05,ISRG
2020-05,IT
2020-05,ITW
2020-05,IVZ
2020-05,J
2020-05,JBHT
2020-05,JCI
2020-05,JKHY
2020-05,JNPR
2020-05,JWN
2020-05,K
2020-05,KIM
2020-05,KLAC
2020-05,KMI
2020-05,KMX
2020-05,KO
2020-05,KR
2020-05,KSS
2020-05,KSU
2020-05,LEG
2020-05,LEN
2020-05,LHX
2020-05,LIN
2020-05,LKQ
2020-05,LLY
2020-05,LMT
2020-05,LOW
2020-05,LRCX
2020-05,LUV
2020-05,LVS
2020-05,LW
2020-05,LYB
2020-05,MA
2020-05,MAA
2020-05,MAR
2020-05,MCD
2020-05,MCHP
2020-05,MCK
2020-05,MCO
2020-05,MDLZ
2020-05,MDT
2020-05,MGM
2020-05,MHK
2020-05,MKC
2020-05,MLM
2020-05,MMM
2020-05,MNST
2020-05,MPC
2020-05,MRK
2020-05,MRO
2020-05,MSCI
2020-05,MSFT
2020-05,MSI
2020-05,MTD
2020-05,MU
2020-05,MXIM
2020-05,MYL
2020-05,NCLH
2020-05,NDAQ
2020-05,NEE
2020-05,NEM
2020-05,NFLX
2020-05,NKE
2020-05,NLSN
2020-05,NOC
2020-05,NOW
2020-05,NRG
2020-05,NSC
2020-05,NTAP
2020-05,NUE
2020-05,NVDA
2020-05,NVR
2020-05,NWL
2020-05,O
2020-05,OKE
2020-05,OMC
2020-05,ORLY
2020-05,OTIS
2020-05,OXY
2020-05,PAYC
2020-05,PEAK
2020-05,PEP
2020-05,PFE
2020-05,PG
2020-05,PH
2020-05,PHM
2020-05,PKG
2020-05,PKI
2020-05,PLD
2020-05,PM
2020-05,PNR
2020-05,PNW
2020-05,PPG
2020-05,PRGO
2020-05,PSX
2020-05,PVH
2020-05,PWR
2020-05,PXD
2020-05,PYPL
2020-05,QCOM
2020-05,QRVO
2020-05,REG
2020-05,REGN
2020-05,RHI
2020-05,RL
2020-05,ROK
2020-05,ROL
2020-05,ROP
2020-05,ROST
2020-05,RSG
2020-05,RTX
2020-05,SBAC
2020-05,SBUX
2020-05,SEE
2020-05,SHW
2020-05,SLB
2020-05,SNPS
2020-05,SPG
2020-05,SPGI
2020-05,SRE
2020-05,STE
2020-05,STX
2020-05,SWK
2020-05,SWKS
2020-05,SYK
2020-05,SYY
2020-05,TAP
2020-05,TDG
2020-05,TEL
2020-05,TFX
2020-05,TGT
2020-05,TIF
2020-05,TJX
2020-05,TMO
2020-05,TMUS
2020-05,TROW
2020-05,TSCO
2020-05,TSN
2020-05,TT
2020-05,TTWO
2020-05,TWTR
2020-05,TXN
2020-05,TXT
2020-05,UA
2020-05,UAL
2020-05,UHS
2020-05,ULTA
2020-05,UNH
2020-05,UNP
2020-05,UPS
2020-05,URI
2020-05,V
2020-05,VAR
2020-05,VFC
2020-05,VLO
2020-05,VMC
2020-05,VNO
2020-05,VRSK
2020-05,VRSN
2020-05,VRTX
2020-05,VTR
2020-05,VZ
2020-05,WAB
2020-05,WAT
2020-05,WBA
2020-05,WDC
2020-05,WEC
2020-05,WELL
2020-05,WHR
2020-05,WM
2020-05,WMB
2020-05,WMT
2020-05,WRK
2020-05,WST
2020-05,WU
2020-05,WY
2020-05,WYNN
2020-05,XEL
2020-05,XLNX
2020-05,XOM
2020-05,XRAY
2020-05,XRX
2020-05,XYL
2020-05,YUM
2020-05,ZBH
2020-05,ZBRA
2020-05,ZTS
2020-06,A
2020-06,AAL
2020-06,AAPL
2020-06,ABBV
2020-06,ABMD
2020-06,ABT
2020-06,ACN
2020-06,ADBE
2020-06,ADI
2020-06,ADM
2020-06,ADP
2020-06,ADSK
2020-06,AEE
2020-06,AEP
2020-06,AIV
2020-06,AJG
2020-06,AKAM
2020-06,ALB
2020-06,ALGN
2020-06,ALXN
2020-06,AMAT
2020-06,AMCR
2020-06,AMD
2020-06,AME
2020-06,AMGN
2020-06,AMP
2020-06,AMZN
2020-06,ANET
2020-06,ANSS
2020-06,AON
2020-06,AOS
2020-06,APA
2020-06,APH
2020-06,APTV
2020-06,ARE
2020-06,ATO
2020-06,ATVI
2020-06,AVB
2020-06,AVGO
2020-06,AVY
2020-06,AWK
2020-06,AZO
2020-06,BA
2020-06,BAX
2020-06,BBY
2020-06,BDX
2020-06,BEN
2020-06,BKNG
2020-06,BKR
2020-06,BLK
2020-06,BMY
2020-06,BR
2020-06,BRK.B
2020-06,BSX
2020-06,BWA
2020-06,BXP
2020-06,CAG
2020-06,CAH
2020-06,CAT
2020-06,CBOE
2020-06,CBRE
2020-06,CCL
2020-06,CDNS
2020-06,CDW
2020-06,CE
2020-06,CERN
2020-06,CF
2020-06,CHD
2020-06,CHRW
2020-06,CHTR
2020-06,CL
2020-06,CMCSA
2020-06,CME
2020-06,CMG
2020-06,CMI
2020-06,CNC
2020-06,COO
2020-06,COP
2020-06,COST
2020-06,COTY
2020-06,CPRT
2020-06,CRM
2020-06,CSCO
2020-06,CSX
2020-06,CTAS
2020-06,CTSH
2020-06,CTVA
2020-06,CTXS
2020-06,CVS
2020-06,CVX
2020-06,CXO
2020-06,D
2020-06,DAL
2020-06,DD
2020-06,DE
2020-06,DG
2020-06,DGX
2020-06,DHI
2020-06,DHR
2020-06,DIS
2020-06,DISH
2020-06,DLR
2020-06,DLTR
2020-06,DOV
2020-06,DOW
2020-06,DPZ
2020-06,DRE
2020-06,DTE
2020-06,DUK
2020-06,DVA
2020-06,DVN
2020-06,DXC
2020-06,DXCM
2020-06,EBAY
2020-06,ECL
2020-06,ED
2020-06,EFX
2020-06,EIX
2020-06,EL
2020-06,EMN
2020-06,EMR
2020-06,EOG
2020-06,EQIX
2020-06,EQR
2020-06,ES
2020-06,ESS
2020-06,ETN
2020-06,EW
2020-06,EXPD
2020-06,EXPE
2020-06,EXR
2020-06,F
2020-06,FANG
2020-06,FAST
2020-06,FCX
2020-06,FE
2020-06,FFIV
2020-06,FLIR
2020-06,FLS
2020-06,FLT
2020-06,FMC
2020-06,FOX
2020-06,FRT
2020-06,FTI
2020-06,FTNT
2020-06,FTV
2020-06,GD
2020-06,GE
2020-06,GILD
2020-06,GLW
2020-06,GM
2020-06,GOOG
2020-06,GPC
2020-06,GPS
2020-06,GRMN
2020-06,GWW
2020-06,HAL
2020-06,HAS
2020-06,HBI
2020-06,HCA
2020-06,HD
2020-06,HES
2020-06,HFC
2020-06,HLT
2020-06,HOG
2020-06,HOLX
2020-06,HPE
2020-06,HPQ
2020-06,HRB
2020-06,HRL
2020-06,HSIC
2020-06,HST
2020-06,HWM
2020-06,ICE
2020-06,IDXX
2020-06,IEX
2020-06,IFF
2020-06,INCY
2020-06,INFO
2020-06,INTC
2020-06,IP
2020-06,IPG
2020-06,IPGP
2020-06,IQV
2020-06,IR
2020-06,IRM
2020-06,ISRG
2020-06,IT
2020-06,ITW
2020-06,IVZ
2020-06,J
2020-06,JBHT
2020-06,JCI
2020-06,JKHY
2020-06,JNPR
2020-06,JWN
2020-06,K
2020-06,KIM
2020-06,KLAC
2020-06,KMI
2020-06,KMX
2020-06,KO
2020-06,KR
2020-06,KSS
2020-06,KSU
2020-06,LEG
2020-06,LEN
2020-06,LHX
2020-06,LIN
2020-06,LKQ
2020-06,LLY
2020-06,LMT
2020-06,LOW
2020-06,LRCX
2020-06,LUV
2020-06,LVS
2020-06,LW
2020-06,LYB
2020-06,MA
2020-06,MAA
2020-06,MAR
2020-06,MCD
2020-06,MCHP
2020-06,MCK
2020-06,MCO
2020-06,MDLZ
2020-06,MDT
2020-06,MGM
2020-06,MHK
2020-06,MKC
2020-06,MLM
2020-06,MMM
2020-06,MNST
2020-06,MPC
2020-06,MRK
2020-06,MRO
2020-06,MSCI
2020-06,MSFT
2020-06,MSI
2020-06,MTD
2020-06,MU
2020-06,MXIM
2020-06,MYL
2020-06,NCLH
2020-06,NDAQ
2020-06,NEE
2020-06,NEM
2020-06,NFLX
2020-06,NKE
2020-06,NLSN
2020-06,NOC
2020-06,NOW
2020-06,NRG
2020-06,NSC
2020-06,NTAP
2020-06,NUE
2020-06,NVDA
2020-06,NVR
2020-06,NWL
2020-06,O
2020-06,OKE
2020-06,OMC
2020-06,ORLY
2020-06,OTIS
2020-06,OXY
2020-06,PAYC
2020-06,PEAK
2020-06,PEP
2020-06,PFE
2020-06,PG
2020-06,PH
2020-06,PHM
2020-06,PKG
2020-06,PKI
2020-06,PLD
2020-06,PM
2020-06,PNR
2020-06,PNW
2020-06,PPG
2020-06,PRGO
2020-06,PSX
2020-06,PVH
2020-06,PWR
2020-06,PXD
2020-06,PYPL
2020-06,QCOM
2020-06,QRVO
2020-06,REG
2020-06,REGN
2020-06,RHI
2020-06,RL
2020-06,ROK
2020-06,ROL
2020-06,ROP
2020-06,ROST
2020-06,RSG
2020-06,RTX
2020-06,SBAC
2020-06,SBUX
2020-06,SEE
2020-06,SHW
2020-06,SLB
2020-06,SNPS
2020-06,SPG
2020-06,SPGI
2020-06,SRE
2020-06,STE
2020-06,STX
2020-06,SWK
2020-06,SWKS
2020-06,SYK
2020-06,SYY
2020-06,TAP
2020-06,TDG
2020-06,TDY
2020-06,TEL
2020-06,TFX
2020-06,TGT
2020-06,TIF
2020-06,TJX
2020-06,TMO
2020-06,TMUS
2020-06,TROW
2020-06,TSCO
2020-06,TSN
2020-06,TT
2020-06,TTWO
2020-06,TWTR
2020-06,TXN
2020-06,TXT
2020-06,TYL
2020-06,UA
2020-06,UAL
2020-06,UHS
2020-06,ULTA
2020-06,UNH
2020-06,UNP
2020-06,UPS
2020-06,URI
2020-06,V
2020-06,VAR
2020-06,VFC
2020-06,VLO
2020-06,VMC
2020-06,VNO
2020-06,VRSK
2020-06,VRSN
2020-06,VRTX
2020-06,VTR
2020-06,VZ
2020-06,WAB
2020-06,WAT
2020-06,WBA
2020-06,WDC
2020-06,WEC
2020-06,WELL
2020-06,WHR
2020-06,WM
2020-06,WMB
2020-06,WMT
2020-06,WRK
2020-06,WST
2020-06,WU
2020-06,WY
2020-06,WYNN
2020-06,XEL
2020-06,XLNX
2020-06,XOM
2020-06,XRAY
2020-06,XRX
2020-06,XYL
2020-06,YUM
2020-06,ZBH
2020-06,ZBRA
2020-06,ZTS
2020-07,A
2020-07,AAL
2020-07,AAPL
2020-07,ABBV
2020-07,ABMD
2020-07,ABT
2020-07,ACN
2020-07,ADBE
2020-07,ADI
2020-07,ADM
2020-07,ADP
2020-07,ADSK
2020-07,AEE
2020-07,AEP
2020-07,AIV
2020-07,AJG
2020-07,AKAM
2020-07,ALB
2020-07,ALGN
2020-07,ALXN
2020-07,AMAT
2020-07,AMCR
2020-07,AMD
2020-07,AME
2020-07,AMGN
2020-07,AMP
2020-07,AMZN
2020-07,ANET
2020-07,ANSS
2020-07,AON
2020-07,AOS
2020-07,APA
2020-07,APH
2020-07,APTV
2020-07,ARE
2020-07,ATO
2020-07,ATVI
2020-07,AVB
2020-07,AVGO
2020-07,AVY
2020-07,AWK
2020-07,AZO
2020-07,BA
2020-07,BAX
2020-07,BBY
2020-07,BDX
2020-07,BEN
2020-07,BKNG
2020-07,BKR
2020-07,BLK
2020-07,BMY
2020-07,BR
2020-07,BRK.B
2020-07,BSX
2020-07,BWA
2020-07,BXP
2020-07,CAG
2020-07,CAH
2020-07,CAT
2020-07,CBOE
2020-07,CBRE
2020-07,CCL
2020-07,CDNS
2020-07,CDW
2020-07,CE
2020-07,CERN
2020-07,CF
2020-07,CHD
2020-07,CHRW
2020-07,CHTR
2020-07,CL
2020-07,CMCSA
2020-07,CME
2020-07,CMG
2020-07,CMI
2020-07,CNC
2020-07,COO
2020-07,COP
2020-07,COST
2020-07,COTY
2020-07,CPRT
2020-07,CRM
2020-07,CSCO
2020-07,CSX
2020-07,CTAS
2020-07,CTSH
2020-07,CTVA
2020-07,CTXS
2020-07,CVS
2020-07,CVX
2020-07,CXO
2020-07,D
2020-07,DAL
2020-07,DD
2020-07,DE
2020-07,DG
2020-07,DGX
2020-07,DHI
2020-07,DHR
2020-07,DIS
2020-07,DISH
2020-07,DLR
2020-07,DLTR
2020-07,DOV
2020-07,DOW
2020-07,DPZ
2020-07,DRE
2020-07,DTE
2020-07,DUK
2020-07,DVA
2020-07,DVN
2020-07,DXC
2020-07,DXCM
2020-07,EBAY
2020-07,ECL
2020-07,ED
2020-07,EFX
2020-07,EIX
2020-07,EL
2020-07,EMN
2020-07,EMR
2020-07,EOG
2020-07,EQIX
2020-07,EQR
2020-07,ES
2020-07,ESS
2020-07,ETN
2020-07,EW
2020-07,EXPD
2020-07,EXPE
2020-07,EXR
2020-07,F
2020-07,FANG
2020-07,FAST
2020-07,FCX
2020-07,FE
2020-07,FFIV
2020-07,FLIR
2020-07,FLS
2020-07,FLT
2020-07,FMC
2020-07,FOX
2020-07,FRT
2020-07,FTI
2020-07,FTNT
2020-07,FTV
2020-07,GD
2020-07,GE
2020-07,GILD
2020-07,GLW
2020-07,GM
2020-07,GOOG
2020-07,GPC
2020-07,GPS
2020-07,GRMN
2020-07,GWW
2020-07,HAL
2020-07,HAS
2020-07,HBI
2020-07,HCA
2020-07,HD
2020-07,HES
2020-07,HFC
2020-07,HLT
2020-07,HOLX
2020-07,HPE
2020-07,HPQ
2020-07,HRB
2020-07,HRL
2020-07,HSIC
2020-07,HST
2020-07,HWM
2020-07,ICE
2020-07,IDXX
2020-07,IEX
2020-07,IFF
2020-07,INCY
2020-07,INFO
2020-07,INTC
2020-07,IP
2020-07,IPG
2020-07,IPGP
2020-07,IQV
2020-07,IR
2020-07,IRM
2020-07,ISRG
2020-07,IT
2020-07,ITW
2020-07,IVZ
2020-07,J
2020-07,JBHT
2020-07,JCI
2020-07,JKHY
2020-07,JNPR
2020-07,K
2020-07,KIM
2020-07,KLAC
2020-07,KMI
2020-07,KMX
2020-07,KO
2020-07,KR
2020-07,KSS
2020-07,KSU
2020-07,LEG
2020-07,LEN
2020-07,LHX
2020-07,LIN
2020-07,LKQ
2020-07,LLY
2020-07,LMT
2020-07,LOW
2020-07,LRCX
2020-07,LUV
2020-07,LVS
2020-07,LW
2020-07,LYB
2020-07,MA
2020-07,MAA
2020-07,MAR
2020-07,MCD
2020-07,MCHP
2020-07,MCK
2020-07,MCO
2020-07,MDLZ
2020-07,MDT
2020-07,MGM
2020-07,MHK
2020-07,MKC
2020-07,MLM
2020-07,MMM
2020-07,MNST
2020-07,MPC
2020-07,MRK
2020-07,MRO
2020-07,MSCI
2020-07,MSFT
2020-07,MSI
2020-07,MTD
2020-07,MU
2020-07,MXIM
2020-07,MYL
2020-07,NCLH
2020-07,NDAQ
2020-07,NEE
2020-07,NEM
2020-07,NFLX
2020-07,NKE
2020-07,NLSN
2020-07,NOC
2020-07,NOW
2020-07,NRG
2020-07,NSC
2020-07,NTAP
2020-07,NUE
2020-07,NVDA
2020-07,NVR
2020-07,NWL
2020-07,O
2020-07,OKE
2020-07,OMC
2020-07,ORLY
2020-07,OTIS
2020-07,OXY
2020-07,PAYC
2020-07,PEAK
2020-07,PEP
2020-07,PFE
2020-07,PG
2020-07,PH
2020-07,PHM
2020-07,PKG
2020-07,PKI
2020-07,PLD
2020-07,PM
2020-07,PNR
2020-07,PNW
2020-07,PPG
2020-07,PRGO
2020-07,PSX
2020-07,PVH
2020-07,PWR
2020-07,PXD
2020-07,PYPL
2020-07,QCOM
2020-07,QRVO
2020-07,REG
2020-07,REGN
2020-07,RHI
2020-07,RL
2020-07,ROK
2020-07,ROL
2020-07,ROP
2020-07,ROST
2020-07,RSG
2020-07,RTX
2020-07,SBAC
2020-07,SBUX
2020-07,SEE
2020-07,SHW
2020-07,SLB
2020-07,SNPS
2020-07,SPG
2020-07,SPGI
2020-07,SRE
2020-07,STE
2020-07,STX
2020-07,SWK
2020-07,SWKS
2020-07,SYK
2020-07,SYY
2020-07,TAP
2020-07,TDG
2020-07,TDY
2020-07,TEL
2020-07,TFX
2020-07,TGT
2020-07,TIF
2020-07,TJX
2020-07,TMO
2020-07,TMUS
2020-07,TROW
2020-07,TSCO
2020-07,TSN
2020-07,TT
2020-07,TTWO
2020-07,TWTR
2020-07,TXN
2020-07,TXT
2020-07,TYL
2020-07,UA
2020-07,UAL
2020-07,UHS
2020-07,ULTA
2020-07,UNH
2020-07,UNP
2020-07,UPS
2020-07,URI
2020-07,V
2020-07,VAR
2020-07,VFC
2020-07,VLO
2020-07,VMC
2020-07,VNO
2020-07,VRSK
2020-07,VRSN
2020-07,VRTX
2020-07,VTR
2020-07,VZ
2020-07,WAB
2020-07,WAT
2020-07,WBA
2020-07,WDC
2020-07,WEC
2020-07,WELL
2020-07,WHR
2020-07,WM
2020-07,WMB
2020-07,WMT
2020-07,WRK
2020-07,WST
2020-07,WU
2020-07,WY
2020-07,WYNN
2020-07,XEL
2020-07,XLNX
2020-07,XOM
2020-07,XRAY
2020-07,XRX
2020-07,XYL
2020-07,YUM
2020-07,ZBH
2020-07,ZBRA
2020-07,ZTS
2020-08,A
2020-08,AAL
2020-08,AAPL
2020-08,ABBV
2020-08,ABMD
2020-08,ABT
2020-08,ACN
2020-08,ADBE
2020-08,ADI
2020-08,ADM
2020-08,ADP
2020-08,ADSK
2020-08,AEE
2020-08,AEP
2020-08,AIV
2020-08,AJG
2020-08,AKAM
2020-08,ALB
2020-08,ALGN
2020-08,ALXN
2020-08,AMAT
2020-08,AMCR
2020-08,AMD
2020-08,AME
2020-08,AMGN
2020-08,AMP
2020-08,AMZN
2020-08,ANET
2020-08,ANSS
2020-08,AON
2020-08,AOS
2020-08,APA
2020-08,APH
2020-08,APTV
2020-08,ARE
2020-08,ATO
2020-08,ATVI
2020-08,AVB
2020-08,AVGO
2020-08,AVY
2020-08,AWK
2020-08,AZO
2020-08,BA
2020-08,BAX
2020-08,BBY
2020-08,BDX
2020-08,BEN
2020-08,BKNG
2020-08,BKR
2020-08,BLK
2020-08,BMY
2020-08,BR
2020-08,BRK.B
2020-08,BSX
2020-08,BWA
2020-08,BXP
2020-08,CAG
2020-08,CAH
2020-08,CAT
2020-08,CBOE
2020-08,CBRE
2020-08,CCL
2020-08,CDNS
2020-08,CDW
2020-08,CE
2020-08,CERN
2020-08,CF
2020-08,CHD
2020-08,CHRW
2020-08,CHTR
2020-08,CL
2020-08,CMCSA
2020-08,CME
2020-08,CMG
2020-08,CMI
2020-08,CNC
2020-08,COO
2020-08,COP
2020-08,COST
2020-08,COTY
2020-08,CPRT
2020-08,CRM
2020-08,CSCO
2020-08,CSX
2020-08,CTAS
2020-08,CTSH
2020-08,CTVA
2020-08,CTXS
2020-08,CVS
2020-08,CVX
2020-08,CXO
2020-08,D
2020-08,DAL
2020-08,DD
2020-08,DE
2020-08,DG
2020-08,DGX
2020-08,DHI
2020-08,DHR
2020-08,DIS
2020-08,DISH
2020-08,DLR
2020-08,DLTR
2020-08,DOV
2020-08,DOW
2020-08,DPZ
2020-08,DRE
2020-08,DTE
2020-08,DUK
2020-08,DVA
2020-08,DVN
2020-08,DXC
2020-08,DXCM
2020-08,EBAY
2020-08,ECL
2020-08,ED
2020-08,EFX
2020-08,EIX
2020-08,EL
2020-08,EMN
2020-08,EMR
2020-08,EOG
2020-08,EQIX
2020-08,EQR
2020-08,ES
2020-08,ESS
2020-08,ETN
2020-08,EW
2020-08,EXPD
2020-08,EXPE
2020-08,EXR
2020-08,F
2020-08,FANG
2020-08,FAST
2020-08,FCX
2020-08,FE
2020-08,FFIV
2020-08,FLIR
2020-08,FLS
2020-08,FLT
2020-08,FMC
2020-08,FOX
2020-08,FRT
2020-08,FTI
2020-08,FTNT
2020-08,FTV
2020-08,GD
2020-08,GE
2020-08,GILD
2020-08,GLW
2020-08,GM
2020-08,GOOG
2020-08,GPC
2020-08,GPS
2020-08,GRMN
2020-08,GWW
2020-08,HAL
2020-08,HAS
2020-08,HBI
2020-08,HCA
2020-08,HD
2020-08,HES
2020-08,HFC
2020-08,HLT
2020-08,HOLX
2020-08,HPE
2020-08,HPQ
2020-08,HRB
2020-08,HRL
2020-08,HSIC
2020-08,HST
2020-08,HWM
2020-08,ICE
2020-08,IDXX
2020-08,IEX
2020-08,IFF
2020-08,INCY
2020-08,INFO
2020-08,INTC
2020-08,IP
2020-08,IPG
2020-08,IPGP
2020-08,IQV
2020-08,IR
2020-08,IRM
2020-08,ISRG
2020-08,IT
2020-08,ITW
2020-08,IVZ
2020-08,J
2020-08,JBHT
2020-08,JCI
2020-08,JKHY
2020-08,JNPR
2020-08,K
2020-08,KIM
2020-08,KLAC
2020-08,KMI
2020-08,KMX
2020-08,KO
2020-08,KR
2020-08,KSS
2020-08,KSU
2020-08,LEG
2020-08,LEN
2020-08,LHX
2020-08,LIN
2020-08,LKQ
2020-08,LLY
2020-08,LMT
2020-08,LOW
2020-08,LRCX
2020-08,LUV
2020-08,LVS
2020-08,LW
2020-08,LYB
2020-08,MA
2020-08,MAA
2020-08,MAR
2020-08,MCD
2020-08,MCHP
2020-08,MCK
2020-08,MCO
2020-08,MDLZ
2020-08,MDT
2020-08,MGM
2020-08,MHK
2020-08,MKC
2020-08,MLM
2020-08,MMM
2020-08,MNST
2020-08,MPC
2020-08,MRK
2020-08,MRO
2020-08,MSCI
2020-08,MSFT
2020-08,MSI
2020-08,MTD
2020-08,MU
2020-08,MXIM
2020-08,MYL
2020-08,NCLH
2020-08,NDAQ
2020-08,NEE
2020-08,NEM
2020-08,NFLX
2020-08,NKE
2020-08,NLSN
2020-08,NOC
2020-08,NOW
2020-08,NRG
2020-08,NSC
2020-08,NTAP
2020-08,NUE
2020-08,NVDA
2020-08,NVR
2020-08,NWL
2020-08,O
2020-08,OKE
2020-08,OMC
2020-08,ORLY
2020-08,OTIS
2020-08,OXY
2020-08,PAYC
2020-08,PEAK
2020-08,PEP
2020-08,PFE
2020-08,PG
2020-08,PH
2020-08,PHM
2020-08,PKG
2020-08,PKI
2020-08,PLD
2020-08,PM
2020-08,PNR
2020-08,PNW
2020-08,PPG
2020-08,PRGO
2020-08,PSX
2020-08,PVH
2020-08,PWR
2020-08,PXD
2020-08,PYPL
2020-08,QCOM
2020-08,QRVO
2020-08,REG
2020-08,REGN
2020-08,RHI
2020-08,RL
2020-08,ROK
2020-08,ROL
2020-08,ROP
2020-08,ROST
2020-08,RSG
2020-08,RTX
2020-08,SBAC
2020-08,SBUX
2020-08,SEE
2020-08,SHW
2020-08,SLB
2020-08,SNPS
2020-08,SPG
2020-08,SPGI
2020-08,SRE
2020-08,STE
2020-08,STX
2020-08,SWK
2020-08,SWKS
2020-08,SYK
2020-08,SYY
2020-08,TAP
2020-08,TDG
2020-08,TDY
2020-08,TEL
2020-08,TFX
2020-08,TGT
2020-08,TIF
2020-08,TJX
2020-08,TMO
2020-08,TMUS
2020-08,TROW
2020-08,TSCO
2020-08,TSN
2020-08,TT
2020-08,TTWO
2020-08,TWTR
2020-08,TXN
2020-08,TXT
2020-08,TYL
2020-08,UA
2020-08,UAL
2020-08,UHS
2020-08,ULTA
2020-08,UNH
2020-08,UNP
2020-08,UPS
2020-08,URI
2020-08,V
2020-08,VAR
2020-08,VFC
2020-08,VLO
2020-08,VMC
2020-08,VNO
2020-08,VRSK
2020-08,VRSN
2020-08,VRTX
2020-08,VTR
2020-08,VZ
2020-08,WAB
2020-08,WAT
2020-08,WBA
2020-08,WDC
2020-08,WEC
2020-08,WELL
2020-08,WHR
2020-08,WM
2020-08,WMB
2020-08,WMT
2020-08,WRK
2020-08,WST
2020-08,WU
2020-08,WY
2020-08,WYNN
2020-08,XEL
2020-08,XLNX
2020-08,XOM
2020-08,XRAY
2020-08,XRX
2020-08,XYL
2020-08,YUM
2020-08,ZBH
2020-08,ZBRA
2020-08,ZTS
2020-09,A
2020-09,AAL
2020-09,AAPL
2020-09,ABBV
2020-09,ABMD
2020-09,ABT
2020-09,ACN
2020-09,ADBE
2020-09,ADI
2020-09,ADM
2020-09,ADP
2020-09,ADSK
2020-09,AEE
2020-09,AEP
2020-09,AIV
2020-09,AJG
2020-09,AKAM
2020-09,ALB
2020-09,ALGN
2020-09,ALXN
2020-09,AMAT
2020-09,AMCR
2020-09,AMD
2020-09,AME
2020-09,AMGN
2020-09,AMP
2020-09,AMZN
2020-09,ANET
2020-09,ANSS
2020-09,AON
2020-09,AOS
2020-09,APA
2020-09,APH
2020-09,APTV
2020-09,ARE
2020-09,ATO
2020-09,ATVI
2020-09,AVB
2020-09,AVGO
2020-09,AVY
2020-09,AWK
2020-09,AZO
2020-09,BA
2020-09,BAX
2020-09,BBY
2020-09,BDX
2020-09,BEN
2020-09,BKNG
2020-09,BKR
2020-09,BLK
2020-09,BMY
2020-09,BR
2020-09,BRK.B
2020-09,BSX
2020-09,BWA
2020-09,BXP
2020-09,CAG
2020-09,CAH
2020-09,CAT
2020-09,CBOE
2020-09,CBRE
2020-09,CCL
2020-09,CDNS
2020-09,CDW
2020-09,CE
2020-09,CERN
2020-09,CF
2020-09,CHD
2020-09,CHRW
2020-09,CHTR
2020-09,CL
2020-09,CMCSA
2020-09,CME
2020-09,CMG
2020-09,CMI
2020-09,CNC
2020-09,COO
2020-09,COP
2020-09,COST
2020-09,COTY
2020-09,CPRT
2020-09,CRM
2020-09,CSCO
2020-09,CSX
2020-09,CTAS
2020-09,CTLT
2020-09,CTSH
2020-09,CTVA
2020-09,CTXS
2020-09,CVS
2020-09,CVX
2020-09,CXO
2020-09,D
2020-09,DAL
2020-09,DD
2020-09,DE
2020-09,DG
